"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"374","@realDonaldTrump @RealBenCarson @BlissTabitha @jstines3 @RealJamesWoods @VoteMarsha @jstines3 @CKB_STORM @mackennon7 https://t.co/924xrHzBwS",FALSE,0,"realDonaldTrump",2015-09-20 02:29:53,FALSE,NA,"645424609660116992","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IvanaPetrucci",0,FALSE,FALSE,NA,NA
"375","RT @RealBenCarson: Making sure We the People stand out in a crowd. #BC2DC16 https://t.co/bcCOeoDy13",FALSE,0,NA,2015-09-20 02:29:42,FALSE,NA,"645424567276716032",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","sbersani1",105,TRUE,FALSE,NA,NA
"376","@ClovisChamber Clovis Fest Straw Poll of attendees by Republican Women results:  #1 @realDonaldTrump , #2 @CarlyFiorina , #3 @RealBenCarson",FALSE,0,"ClovisChamber",2015-09-20 02:29:16,FALSE,NA,"645424455502594048","18555364","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FCCRWF",0,FALSE,FALSE,NA,NA
"377","RT @LanceSilver1: @AppSame @realDonaldTrump  @GovChristie @LindseyGrahamSC @JebBush @marcorubio @CarlyFiorina @RealBenCarson 

JIHADIST htt…",FALSE,0,NA,2015-09-20 02:28:14,FALSE,NA,"645424198203113472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","usuallyrite",13,TRUE,FALSE,NA,NA
"378","RT @TeriChristoph: ""I was a radical Democrat. And then I started listening to Ronald Reagan."" -- @RealBenCarson at #HeritageActionForum",FALSE,0,NA,2015-09-20 02:27:13,FALSE,NA,"645423942241357824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NH92276",16,TRUE,FALSE,NA,NA
"379",".@RealBenCarson got the biggest ovation at #HeritageActionPresidentialForum!  #WinBenWin https://t.co/vGR21Ja65s",FALSE,0,NA,2015-09-20 02:27:06,FALSE,NA,"645423913153884160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SueSherrill",0,FALSE,FALSE,NA,NA
"380","@RealBenCarson @MiaBLove @SenTedCruz @VoteMarsha @TGowdySC @realDonaldTrump @SenJohnMcCain @marcorubio @GovChristie  https://t.co/WW8Z6TbCsr",FALSE,1,"RealBenCarson",2015-09-20 02:26:58,FALSE,NA,"645423877548568576","1180379185","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IvanaPetrucci",1,FALSE,FALSE,NA,NA
"381","@RonPaul4Constit @realDonaldTrump @RealBenCarson  https://t.co/KxFXHBweKh",FALSE,0,"RonPaul4Constit",2015-09-20 02:26:38,FALSE,NA,"645423795348578304","438051476","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alafiadelight",0,FALSE,FALSE,NA,NA
"382","The #tyranny of @StocktonPolice won't be ignored by #patriots like @RealBenCarson, @nra or @realDonaldTrump, I bet. http://t.co/tFmlfv10PG",FALSE,0,NA,2015-09-20 02:26:02,FALSE,NA,"645423644588511232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UrbaneDoc4Kids",0,FALSE,FALSE,NA,NA
"383","RT @RealBenCarson: Making sure We the People stand out in a crowd. #BC2DC16 https://t.co/bcCOeoDy13",FALSE,0,NA,2015-09-20 02:25:58,FALSE,NA,"645423626431303680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bro_Mykel",105,TRUE,FALSE,NA,NA
"384","RT @Heritage_Action: Our constitution guarantees the rights of every American citizen - @RealBenCarson #HeritageActionForum http://t.co/uVl…",FALSE,0,NA,2015-09-20 02:24:09,FALSE,NA,"645423169273106432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Goaliemom3533",165,TRUE,FALSE,NA,NA
"385","RT @BraveLad: <U+3002>@metalfirez @RealBenCarson @dcexaminer The use of the Northern Alliance took the lessons of the British Raj of Divide &amp; Conq…",FALSE,0,NA,2015-09-20 02:23:35,FALSE,NA,"645423025278595072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","armywife299",2,TRUE,FALSE,NA,NA
"386","RT @RealBenCarson: http://t.co/ZXuNPlCvxt",FALSE,0,NA,2015-09-20 02:22:01,FALSE,NA,"645422632431652865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Georgeshectorg",1015,TRUE,FALSE,NA,NA
